id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
weCCxdqjoY2cOGB65nsgGA,danji-korean-cuisine-issaquah,Danji Korean Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/ARbbfQ-xmGlmKz_Vgylsow/o.jpg,False,https://www.yelp.com/biz/danji-korean-cuisine-issaquah?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,90,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.54347, 'longitude': -122.01808}","['pickup', 'delivery']",$$,"{'address1': '936 NE Park Dr', 'address2': '', 'address3': None, 'city': 'Issaquah', 'zip_code': '98029', 'country': 'US', 'state': 'WA', 'display_address': ['936 NE Park Dr', 'Issaquah, WA 98029']}",,,24689.802590141073
rXbU5HJx6mihqazytPTgXA,kedai-makan-seattle-4,Kedai Makan,https://s3-media3.fl.yelpcdn.com/bphoto/79BfMshQGBvvc93F9P1eNw/o.jpg,False,https://www.yelp.com/biz/kedai-makan-seattle-4?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,1200,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 47.615109, 'longitude': -122.313107}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '1449 E Pine St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1449 E Pine St', 'Seattle, WA 98122']}",+12065353562,(206) 535-3562,1278.1012008571724
VwiiFIDBeSLpZyXoC53Ugw,made-in-house-seattle-2,Made in House,https://s3-media1.fl.yelpcdn.com/bphoto/QAffLXAFgXX-yCf2AE7Yag/o.jpg,False,https://www.yelp.com/biz/made-in-house-seattle-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,74,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 47.65083, 'longitude': -122.3502}","['pickup', 'delivery']",$$,"{'address1': '3508 Fremont Pl N', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['3508 Fremont Pl N', 'Seattle, WA 98103']}",+12062571276,(206) 257-1276,4343.548327710807
qq19cwB6mvawgZ9IFn634A,pelicana-chicken-seattle,Pelicana Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/Z_G-o_edxmszqfNEVNmEPQ/o.jpg,False,https://www.yelp.com/biz/pelicana-chicken-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,280,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 47.61507, 'longitude': -122.32242}","['pickup', 'delivery']",$$,"{'address1': '725 E Pine St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['725 E Pine St', 'Seattle, WA 98122']}",+12064026510,(206) 402-6510,581.9771944529299
IsvlaFF0EPEhh3ahTuC4xg,marination-ma-kai-seattle,Marination Ma Kai,https://s3-media4.fl.yelpcdn.com/bphoto/JP8LS-g_l6L2ocvSU3NLHQ/o.jpg,False,https://www.yelp.com/biz/marination-ma-kai-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,1235,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.5895547295386, 'longitude': -122.380718663883}",['delivery'],$$,"{'address1': '1660 Harbor Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98126', 'country': 'US', 'state': 'WA', 'display_address': ['1660 Harbor Ave SW', 'Seattle, WA 98126']}",+12063288226,(206) 328-8226,4693.455900521178
Bk1Lv8P0Fb8nGOHVnJ_VbA,babsarang-deli-edmonds-2,Babsarang Deli,https://s3-media2.fl.yelpcdn.com/bphoto/P1rFSUCXmn2dbSc1Cqtj0g/o.jpg,False,https://www.yelp.com/biz/babsarang-deli-edmonds-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,72,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.79348, 'longitude': -122.33734}",['delivery'],$$,"{'address1': '22618 Hwy 99', 'address2': 'Ste 115', 'address3': 'Boo Han Market', 'city': 'Edmonds', 'zip_code': '98026', 'country': 'US', 'state': 'WA', 'display_address': ['22618 Hwy 99', 'Ste 115', 'Boo Han Market', 'Edmonds, WA 98026']}",+14257767290,(425) 776-7290,19924.287486894686
U0pca9y7PFXIUiUeKn1sWw,son-of-a-butcher-seattle-3,Son of A Butcher,https://s3-media2.fl.yelpcdn.com/bphoto/SYf8oifRub3JbjeRdlQ8vA/o.jpg,False,https://www.yelp.com/biz/son-of-a-butcher-seattle-3?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,197,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 47.63937, 'longitude': -122.32551}","['pickup', 'delivery']",$$,"{'address1': '2236 Eastlake Ave E', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98102', 'country': 'US', 'state': 'WA', 'display_address': ['2236 Eastlake Ave E', 'Seattle, WA 98102']}",+12069466574,(206) 946-6574,2806.4831323374474
6x2abkjR8U5eEZXDNQnMdA,iron-pot-kent,Iron Pot,https://s3-media2.fl.yelpcdn.com/bphoto/WPrCyHE86Ug0eLPKh2vznw/o.jpg,False,https://www.yelp.com/biz/iron-pot-kent?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,146,"[{'alias': 'korean', 'title': 'Korean'}]",5.0,"{'latitude': 47.380297, 'longitude': -122.23329}",['delivery'],,"{'address1': '222 1st Ave S', 'address2': '', 'address3': None, 'city': 'Kent', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['222 1st Ave S', 'Kent, WA 98032']}",+12532774905,(253) 277-4905,27013.280713359516
4RYqVtK-BHQ9jH7Yzk9nqA,palmi-korean-bbq-seattle,Palmi Korean BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/SXepohvtxiIfD4oeL77jHg/o.jpg,False,https://www.yelp.com/biz/palmi-korean-bbq-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,276,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 47.66234, 'longitude': -122.31278}","['pickup', 'delivery']",$$,"{'address1': '4534 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4534 University Way NE', 'Seattle, WA 98105']}",+12066339993,(206) 633-9993,5495.784994395202
vEjHr-bb1IOHmD2QM3F-OQ,goldinblack-seattle,GoldinBlack,https://s3-media3.fl.yelpcdn.com/bphoto/yUBRZvpD5eoedZcDMGmcAQ/o.jpg,False,https://www.yelp.com/biz/goldinblack-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,202,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.625272, 'longitude': -122.356784}","['delivery', 'pickup']",$$,"{'address1': '621 Queen Anne Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['621 Queen Anne Ave N', 'Seattle, WA 98109']}",+12066877756,(206) 687-7756,2347.3960137264344
QXhSZpLEH0DQcyHI6eI2Sg,stone-korean-restaurant-redmond,Stone Korean Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/vY4QnYdQ5IsQHOad9MWG0Q/o.jpg,False,https://www.yelp.com/biz/stone-korean-restaurant-redmond?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,836,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.6713, 'longitude': -122.11492}","['delivery', 'pickup']",$$,"{'address1': '16857 Redmond Way', 'address2': '', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['16857 Redmond Way', 'Redmond, WA 98052']}",+14254970515,(425) 497-0515,17315.482852316425
1oRrSdxUyYeoq1nTo95O9w,dawa-lynnwood,Dawa,https://s3-media4.fl.yelpcdn.com/bphoto/NVleazErg-kXUkuMkLY2rA/o.jpg,False,https://www.yelp.com/biz/dawa-lynnwood?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,232,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 47.830079, 'longitude': -122.305889}",[],$$,"{'address1': '18623 Hwy 99', 'address2': 'Ste 130', 'address3': '', 'city': 'Lynnwood', 'zip_code': '98037', 'country': 'US', 'state': 'WA', 'display_address': ['18623 Hwy 99', 'Ste 130', 'Lynnwood, WA 98037']}",+14256780852,(425) 678-0852,24057.825828715395
Q18dANZ0LzsvJCygqUeNOQ,watsons-counter-seattle,Watson's Counter,https://s3-media2.fl.yelpcdn.com/bphoto/JZkVZyq835AxwOI8iIEW0Q/o.jpg,False,https://www.yelp.com/biz/watsons-counter-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,359,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 47.6756016, 'longitude': -122.3873598}",[],$$,"{'address1': '6420 24th Ave NW', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['6420 24th Ave NW', 'Seattle, WA 98107']}",+12064201688,(206) 420-1688,8056.088760978906
n-t06pR5ALVFIPlDnsZz_Q,hosoonyi-korean-restaurant-edmonds,Hosoonyi Korean Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/ggdJAOl02iCDjaGkoA999w/o.jpg,False,https://www.yelp.com/biz/hosoonyi-korean-restaurant-edmonds?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,582,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 47.78292, 'longitude': -122.34428}",['delivery'],$$,"{'address1': '23830 Hwy 99', 'address2': 'Ste 114', 'address3': '', 'city': 'Edmonds', 'zip_code': '98026', 'country': 'US', 'state': 'WA', 'display_address': ['23830 Hwy 99', 'Ste 114', 'Edmonds, WA 98026']}",+14257758196,(425) 775-8196,18784.22036230614
pybimS944r-zeB7GEFXGSA,mamas-kitchen-bellevue-2,Mama's Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/XGBMdT6Ik-lKTQ9P2LzSDA/o.jpg,False,https://www.yelp.com/biz/mamas-kitchen-bellevue-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,457,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.57698575963, 'longitude': -122.170687504113}","['delivery', 'pickup']",$$,"{'address1': '12672 SE 38th St', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98006', 'country': 'US', 'state': 'WA', 'display_address': ['12672 SE 38th St', 'Bellevue, WA 98006']}",+14257472950,(425) 747-2950,12647.723856630431
XE0C4z-DByNlXZ2IUtouhA,reckless-noodle-house-seattle-2,Reckless Noodle House,https://s3-media4.fl.yelpcdn.com/bphoto/Hl1Rp_6Vk09OV-TDeo-RtQ/o.jpg,False,https://www.yelp.com/biz/reckless-noodle-house-seattle-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,392,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 47.5991, 'longitude': -122.29906}","['delivery', 'pickup']",$$,"{'address1': '2519 S Jackson St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['2519 S Jackson St', 'Seattle, WA 98144']}",+12063295499,(206) 329-5499,2871.7751081471174
SBpuB2b5yWKtgR-IVLWKLA,ohana-kitchen-burien,Ohana Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/KuxEpfntbh0-a45TZPakaw/o.jpg,False,https://www.yelp.com/biz/ohana-kitchen-burien?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,417,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'poke', 'title': 'Poke'}]",4.5,"{'latitude': 47.4665898157456, 'longitude': -122.338290028274}","['delivery', 'pickup']",$$,"{'address1': '241 SW 152nd St', 'address2': '', 'address3': None, 'city': 'Burien', 'zip_code': '98166', 'country': 'US', 'state': 'WA', 'display_address': ['241 SW 152nd St', 'Burien, WA 98166']}",+12062463501,(206) 246-3501,16437.578207989332
l00c_spyPsbEtuq8g1L5pA,kangs-jokbal-edmonds,Kang's Jokbal,https://s3-media1.fl.yelpcdn.com/bphoto/wRNHrh8X8gK3-kdvIwezAg/o.jpg,False,https://www.yelp.com/biz/kangs-jokbal-edmonds?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,9,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.79348, 'longitude': -122.33734}",[],,"{'address1': '22618 Hwy 99', 'address2': 'Unit 110', 'address3': '', 'city': 'Edmonds', 'zip_code': '98026', 'country': 'US', 'state': 'WA', 'display_address': ['22618 Hwy 99', 'Unit 110', 'Edmonds, WA 98026']}",+14252458346,(425) 245-8346,19924.287486894686
BqCdjRGdPkTHY4ttZK2aHw,seoul-hot-pot-redmond,Seoul Hot Pot,https://s3-media2.fl.yelpcdn.com/bphoto/viLC7cY-uuRLbgHNRGTp_Q/o.jpg,False,https://www.yelp.com/biz/seoul-hot-pot-redmond?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,400,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.6336772, 'longitude': -122.1375851}","['delivery', 'pickup']",$$,"{'address1': '2560 152nd Ave NE', 'address2': '', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['2560 152nd Ave NE', 'Redmond, WA 98052']}",+14258853355,(425) 885-3355,14608.50485813827
JDKDhjAz8y59rZDxN94oew,baekjeong-lynnwood-lynnwood,Baekjeong - Lynnwood,https://s3-media3.fl.yelpcdn.com/bphoto/DtDAYUN94hJtibfSpNuLOg/o.jpg,False,https://www.yelp.com/biz/baekjeong-lynnwood-lynnwood?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,261,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.83082058295482, 'longitude': -122.27098718644955}",[],$$$,"{'address1': '3000 184th St SW', 'address2': 'Ste 922', 'address3': None, 'city': 'Lynnwood', 'zip_code': '98037', 'country': 'US', 'state': 'WA', 'display_address': ['3000 184th St SW', 'Ste 922', 'Lynnwood, WA 98037']}",+14254906328,(425) 490-6328,24476.314512171502
WaORmFQibdk-vIf_QGAxBg,cho-dang-tofu-bellevue,Cho Dang Tofu,https://s3-media2.fl.yelpcdn.com/bphoto/k69dzm324o2J2ghFKtpNCA/o.jpg,False,https://www.yelp.com/biz/cho-dang-tofu-bellevue?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,160,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 47.625011977657756, 'longitude': -122.15537729019546}",['delivery'],$$,"{'address1': '1645 140th Ave NE', 'address2': 'Ste A1-A NE', 'address3': None, 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['1645 140th Ave NE', 'Ste A1-A NE', 'Bellevue, WA 98005']}",+12064084127,(206) 408-4127,13143.350330878751
L3mPbWoUJ0fxM1TP2BbOiA,szn-seattle,SZN,https://s3-media3.fl.yelpcdn.com/bphoto/PqL7SLsGhvb57AXUYgMq1g/o.jpg,False,https://www.yelp.com/biz/szn-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,53,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 47.62703, 'longitude': -122.34772}",[],,"{'address1': '823 5th Ave N', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['823 5th Ave N', 'Seattle, WA 98109']}",+12065882224,(206) 588-2224,1946.2435413936446
Qo-l9tezF_ApTFzUhnPK1w,revel-seattle,Revel,https://s3-media2.fl.yelpcdn.com/bphoto/zi1ZdkcMKP9HU1Bfmk__cQ/o.jpg,False,https://www.yelp.com/biz/revel-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,1463,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 47.652033, 'longitude': -122.354123}","['delivery', 'pickup']",$$$,"{'address1': '401 N 36th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['401 N 36th St', 'Seattle, WA 98103']}",+12065472040,(206) 547-2040,4566.869647236829
H1S_gSFbxQLjh0Ihoiq6NA,modoo-banjeom-bothell,Modoo Banjeom,https://s3-media2.fl.yelpcdn.com/bphoto/uKFb9BV61StAW9Mit9WoOQ/o.jpg,False,https://www.yelp.com/biz/modoo-banjeom-bothell?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,30,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.76131399741778, 'longitude': -122.17543467236867}",[],,"{'address1': '18404 120th Ave NE', 'address2': '', 'address3': None, 'city': 'Bothell', 'zip_code': '98011', 'country': 'US', 'state': 'WA', 'display_address': ['18404 120th Ave NE', 'Bothell, WA 98011']}",,,20026.902864858705
vazGZqBycQFmnnwRjtzroA,green-house-korean-restaurant-seattle,Green House Korean Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/PTaWi-Ekr2UErX5tGzRPEA/o.jpg,False,https://www.yelp.com/biz/green-house-korean-restaurant-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,209,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.65714, 'longitude': -122.31404}","['delivery', 'pickup']",$,"{'address1': '4106 Brooklyn Ave NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4106 Brooklyn Ave NE', 'Seattle, WA 98105']}",+12066322600,(206) 632-2600,4909.404809072896
pt5F2YJEDpTBudYlYbV9bw,chung-chun-rice-hot-dog-seattle,Chung Chun Rice Hot Dog,https://s3-media2.fl.yelpcdn.com/bphoto/Pneue-3MJ63NVgiame-OKA/o.jpg,False,https://www.yelp.com/biz/chung-chun-rice-hot-dog-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,567,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'latitude': 47.5988887658, 'longitude': -122.327488217}","['delivery', 'pickup']",$,"{'address1': '502 S King St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['502 S King St', 'Seattle, WA 98104']}",+12066821300,(206) 682-1300,1725.3358559851347
OuIBnrO2mPgs-RKEgUIeCg,u-dupbop-seattle,U DupBop,https://s3-media1.fl.yelpcdn.com/bphoto/ShDrNBlkbDblo_LIOKmJTQ/o.jpg,False,https://www.yelp.com/biz/u-dupbop-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,47,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.65774, 'longitude': -122.31289}","['delivery', 'pickup']",$$,"{'address1': '4124 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4124 University Way NE', 'Seattle, WA 98105']}",+12066326975,(206) 632-6975,4973.8474839252685
qjqCI8XooOr9w26Sk6YFHA,sodam-chicken-shoreline-3,Sodam Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/QDIQtuU8s3a8m2BMDbXqHg/o.jpg,False,https://www.yelp.com/biz/sodam-chicken-shoreline-3?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,94,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 47.75726390913557, 'longitude': -122.3137094624907}","['delivery', 'pickup']",$$,"{'address1': '17551 15th Ave NE', 'address2': '', 'address3': None, 'city': 'Shoreline', 'zip_code': '98155', 'country': 'US', 'state': 'WA', 'display_address': ['17551 15th Ave NE', 'Shoreline, WA 98155']}",+12063974119,(206) 397-4119,15942.409510939506
JXRZqx7qpqmvMt5K10djAA,chi-mac-seattle-seattle,Chi Mac - Seattle,https://s3-media4.fl.yelpcdn.com/bphoto/hw7c_SaRyGY6nsxIjqHiwQ/o.jpg,False,https://www.yelp.com/biz/chi-mac-seattle-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,549,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 47.66208, 'longitude': -122.31344}","['delivery', 'pickup']",$$,"{'address1': '4525 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4525 University Way NE', 'Seattle, WA 98105']}",+12068888947,(206) 888-8947,5455.004890928334
3vnOS6FGivtHT-RYoJpDkQ,kong-tofu-house-seattle-seattle,Kong Tofu House - Seattle,https://s3-media1.fl.yelpcdn.com/bphoto/ZeulbUpQSYs9BNxbFk5F6A/o.jpg,False,https://www.yelp.com/biz/kong-tofu-house-seattle-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,132,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.65847, 'longitude': -122.3124}",['delivery'],$$,"{'address1': '1414 NE 42nd St', 'address2': 'Ste 103A', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['1414 NE 42nd St', 'Ste 103A', 'Seattle, WA 98105']}",+12065456783,(206) 545-6783,5101.271746235091
